SPARC,1061 N. Dutton Ave,,Santa Rosa,CA,USA,95401,(707) 843-3227,https://sparc.co/,38.4452501,-122.7307839,
SPARC,473 Haight St,,San Francisco,CA,USA,94117,(415) 805-1085,https://sparc.co/,37.7719764,-122.4298696,
SPARC,6771 Sebastopol Ave,,Sebastopol,CA,USA,95472,(707) 823-4206,https://sparc.co/,38.4024765,-122.8203059,
Stash Studio City,12433 Ventura Blvd,,Studio City,CA,USA,91604,(818) 810-5353,https://stashstudiocity.com/,34.143034,-118.404153,
Stiiizy,300 Mission Rd S,BLDG,Los Angeles,CA,USA,90033,,https://www.stiiizy.com/,34.0443288,-118.2269867,
Strains Dispensary,820 RIDER ST,,Perris,CA,USA,92571,(951) 473-8765,https://strainsusa.com/menu/,33.8307818,-117.2445652,
Sweet Flower,11705 Ventura Blvd,,Studio City,CA,USA,91604,(818) 794-6420,https://sweetflower.com/stores/studio-city/,34.1418329,-118.3879959,
Sweet Flower,1411 WESTWOOD BLVD,,Los Angeles,CA,USA,90024,(424) 499-0420,https://sweetflower.com/stores/westwood/,34.0549338,-118.4416799,
Sweet Flower,614 Mateo St.,,Los Angeles,CA,USA,90021,(213) 377-9420,https://sweetflower.com/stores/arts-district/,34.0374298,-118.2322638,
Sweet Flower,8163 Melrose Ave,,Los Angeles,CA,USA,90046,(323) 591-2662,https://sweetflower.com/stores/melrose/,34.083985,-118.3674,
Synchronicity Holistic,26390 Carmel Rancho Ln,,Carmel,CA,USA,93923,(831) 624-9042,https://www.synchronicityholistic.com/curbside-pickup,36.5403269,-121.9067524,
Tahoe Green,3930 LAKE TAHOE BLVD,,S LAKE TAHOE,CA,USA,96150,(530) 725-1555,https://www.tahoegreen.com/menu,38.9530183,-119.9469732,
TAHOE WELLNESS CENTER,3445 Lake Tahoe Boulevard,,S Lake Tahoe,CA,USA,96150,(530) 544-8000,https://www.tahoewellness.com/menu,38.9462121,-119.9655819,
The Artist Tree,8625 SANTA MONICA BLVD,,West Hollywood,CA,USA,90069,(310) 461-4134,https://www.theartisttree.com/order-online/,34.0878217,-118.3799153,
The Artist Tree,8311 Beverly Blvd,,Los Angeles,CA,USA,90048,(323) 424-3035,https://www.theartisttree.com/order-online-beverly-hills/,34.0763226,-118.370464,
The Artist Tree,520 Western Ave s,Bldg,Los Angeles,CA,USA,90020,(213) 985-1815,https://www.theartisttree.com/order-online-koreatown/,34.0647058,-118.30891,
The Cake House,1275 S Santa Fe Ste 101 Vista,,Vista,CA,USA,92083,(760) 295-0755,https://cakehousecannabis.com/cake-shop,33.1870032,-117.2254923,
The Cannabist,4645 De Soto St.,,San Diego,CA,USA,92109,(858) 324-5130,https://gocannabist.com/san-diego-menu/,32.8079859,-117.2175911,
The Corner LB,2760 Spring St E,Suite 120,Long Beach,CA,USA,90806,(562) 612-1656,https://www.thecornerlbc.com/expressorder?,33.8112958,-118.1593659,
The Country Club - Distro,3525 Redwood Dr,SUITE B,Redway,CA,USA,95560,(707) 888-5953,,40.1215958,-123.8241103,
The Green Goddess Collective,1716 Main Street,,Venice,CA,USA,90291,(844) 420-8442,https://shop.greengoddesscollective.com/stores/green-goddess-collective1,33.9875724,-118.4705112,
The Growcery,5818 West Pico Blvd.,,Los Angeles,CA,USA,90019,(323) 852-3420,https://embed.getmeadow.com/organizations/427,34.0509584,-118.3653301,
The Healing Tree,480 3rd St.,,Lake Elsinore,CA,USA,92530,(951) 471-8555,https://thehealingtree.treez.io/onlinemenu/?customerType=ALL,33.6839712,-117.3399547,
"THE HERBIVORE, INC.",709 CALIFORNIA BLVD,,Napa,CA,USA,94559,(844) 627-2283,https://herbivorenapa.com/menu/,38.2960206,-122.3009852,
The Higher Path,14080 Ventura Boulevard,,Sherman Oaks,CA,USA,91423,(818) 385-1224,https://www.thehigherpath.com/dispensaries/menu/?,34.1492015,-118.4398125,
The Leaf,73740 El Paseo,,Palm Desert,CA,USA,92260,(760) 568-5323,theleafchronicle.com,33.7200771,-116.3782353,
The Lift,2800 4th St. E,,Long Beach,CA,USA,90814,(562) 434-4420,https://www.theliftcannabis.com/order-online,33.7714613,-118.1586901,
The Lighthouse Palm Springs,395 N Palm Canyon Dr.,,Palm Springs,CA,USA,92262,(760) 320-4420,https://www.lighthousedispensary.com/palm-springs/,33.8284885,-116.5471931,
The Reef,1900 Fremont Blvd.,,Seaside,CA,USA,93955,(831) 900-7333,https://montereybayreef.com/menu/,36.6169149,-121.841157,
Torrey Holistics,10671 Roselle Street,Suite 100,San Diego,CA,USA,92121,(858) 558-1420,https://torreyholistics.com/menu/?dtche%5Bpath%5D=brands%2Fd1ddb85a-e375-4aa0-ad29-9f20bae10e33,32.8981873,-117.2219092,
Torrey Holistics,101 Old Mammoth Rd,Suite A,Mammoth Lakes,CA,USA,93546,(760) 663-7570,https://www.mammothholistics.com/menu/?dtche%5Bpath%5D=brands%2Fd1ddb85a-e375-4aa0-ad29-9f20bae10e33,37.6451466,-118.9657907,
TreeHouse,3651 Soquel Dr.,,Soquel,CA,USA,95073,(831) 471-8289,https://shop.ourtreehouse.io/stores/treehouse/brands/d1ddb85a-e375-4aa0-ad29-9f20bae10e33,36.9875145,-121.9677958,
Two Rivers Wellness,315 10TH ST N,,Sacramento,CA,USA,95811,(916) 389-0083,https://www.tworivers-sac.com/menu,38.5923518,-121.4870792,
Urbana,4811 Geary Blvd,,San Francisco,CA,USA,94118,(415) 702-6767,https://nueracannabis.com/urbana-adult-use-menu/,37.7804212,-122.4711598,
Urbana,33 29th ST,,San Francisco,CA,USA,94110,(415) 814-3519,https://urbananow.com/urbana-mission-san-francisco-cannabis-dispensary,37.7438325,-122.4216653,
Urbn Leaf,1028 Buenos Ave,,San Diego,CA,USA,92110,(619) 275-2235,urbnleaf.com,32.7674427,-117.2022665,
Urbn Leaf,1028 Buenos Ave,,San Diego,CA,USA,92110,(619) 275-2235,https://urbnleaf.com/dispensaries/ca/san-diego/bay-park-pick-up/,32.7674427,-117.2022665,
Urbn Leaf,239 3RD ST S,,GROVER BEACH,CA,USA,93433,(805) 556-4198,https://urbnleaf.com/grover-beach-pick-up/,35.12042,-120.6275849,
Urbn Leaf,7339 El Cajon Blvd,Suite C,La Mesa,CA,USA,91942,(619) 784-2525,https://urbnleaf.com/dispensaries/urbn-leaf-la-mesa-dispensary/,32.7677906,-117.0389974,
Urbn Leaf,658 San Ysidro Blvd,E,San Diego,CA,USA,92173,(619) 663-6337,https://urbnleaf.com/dispensaries/ca/san-ysidro/san-ysidro-menu/,32.5465108,-117.0334544,
Urbn Leaf,909 Vista Way W,,Vista,CA,USA,92083,(760) 330-5078,https://urbnleaf.com/dispensaries/vista-dispensary-menu/,33.2108158,-117.2316386,
Urbn Leaf,2943 DAYLIGHT WAY,,San Jose,CA,USA,95111,(408) 224-0420,https://urbnleaf.com/dispensaries/san-jose-order-online/,37.2886716,-121.8495449,
Urbn Leaf,680 BROADWAY AVE,SUITE A,Seaside,CA,USA,93955,(831) 233-3422,https://urbnleaf.com/dispensaries/ca/seaside/seaside-menu/,36.6090166,-121.8494183,
Velvet,4808 SUNRISE DRIVE,,Martinez,CA,USA,94553,(925) 222-5044,https://go-velvet.com/order-online,38.0005221,-122.0817533,
Vista TradeCraft,732 E Vista Way STE A,,Vista,CA,USA,92084,(760) 295-8572,https://www.shoptradecraftfarms.com/vista-location,33.2083751,-117.2361493,
"Voyage Distribution, Inc.",727 GLADYS AVE,,Los Angeles,CA,USA,90021,,,34.0379659,-118.2447362,
WellGreens,5301 Lake Murray Blvd,,La Mesa,CA,USA,91942,(619) 825-7111,https://www.wellgreens.store/shop?dtche%5Bpath%5D=brands%2Fd1ddb85a-e375-4aa0-ad29-9f20bae10e33,32.775075,-117.0448136,
"West Cliff Provisions, Inc.",1100 Fair Ave,#B,Santa Cruz,CA,USA,95060,(831) 345-0281,,36.9593916,-122.0454786,
West Coast Cannabis Club,42650 Melanie Place,,Palm Desert,CA,USA,92211,(760) 636-0824,https://westcoastcannabis.club/palm-desert-melanie-place/,33.7385031,-116.3521099,
"West Valley Patients Center, Inc.",23043 Ventura Blvd,,Woodland Hills,CA,USA,91364,(818) 224-4146,,34.1644188,-118.6282611,
Winter Greens,10960 W River St,Unit 103A,Truckee,CA,USA,96161,530-562-7017,https://www.wintergreensdelivery.com/order?,39.3197792,-120.1970835,delivery
Zen Healing Collective,8464 Santa Monica Boulevard,,West Hollywood,CA,USA,90069,(323) 656-6666,https://zenweho.com/order-online/,34.0896146,-118.3756135,
Zen Humboldt,437 F ST,,Eureka,CA,USA,95501,(707) 407-0455,https://www.zenhumboldt.com/menu,40.8020964,-124.1658876,
Ascend IL,628 E Adams Street,,Springfield,IL,USA,62701,(217) 679-3283,https://letsascend.com/shop-med/?loc=82&ifso=IL,39.8002649,-89.6466808,
Ascend IL,1014 Eastport Plaza Drive,,Collinsville,IL,USA,62234,(312) 535-3905,https://letsascend.com/shop-med/?loc=84&ifso=IL,38.6780873,-90.0164324,
Ascend IL,3201 Horizon Drive,,Springfield,IL,USA,62703,(217) 492-8182,https://letsascend.com/shop/?ifso=IL&loc=104&w-route=home,39.7680683,-89.6049916,
Ascend IL,114 Commerce Lane,,Fairview Heights,IL,USA,62208,(217) 492-8030,https://letsascend.com/shop/?ifso=IL&loc=106&w-route=home,38.5987848,-89.9898919,
Ascend MOCA,2847 W Fullerton Ave,,Chicago,IL,USA,60647,(773) 722-6622,https://letsascend.com/shop-med/?loc=4588&ifso=CH,41.9246128,-87.6992819,
Ascend MOCA,216 W. Ohio Street,,Chicago,IL,USA,60654,(773) 722-6622,https://letsascend.com/shop/?ifso=CH&loc=4585&w-route=home,41.89251,-87.634946,
Beyond/Hello Illinois,1401 Mississippi Ave,Suite 17,Sauget,IL,USA,62201,(618) 874-9800,https://beyond-hello.com/illinois-dispensaries/sauget-route3/,38.6039384,-90.1745825,
Beyond/Hello Illinois,118 Keaton Place,,Bloomington,IL,USA,61704,(309) 590-3005,https://beyond-hello.com/illinois-dispensaries/bloomington/,40.5014665,-88.9515023,
Beyond/Hello Illinois,501 West Northtown Road,,Normal,IL,USA,61761,(309) 434-5141,https://beyond-hello.com/illinois-dispensaries/normal/,40.5464118,-89.0311834,
Beyond/Hello Illinois,2021 Goose Lake Road,,Sauget,IL,USA,62206,(618) 663-4311,https://beyond-hello.com/illinois-dispensaries/sauget/,38.5640019,-90.1346178,
Columbia Care Illinois,133 W. Roosevelt Rd.,,Villa Park,IL,USA,60181,(630) 396-3261,https://gocannabist.com/location/villa-park/,41.8600034,-88.0191196,
Columbia Care Illinois,4758 N. Milwaukee Ave.,,Chicago,IL,USA,60630,(312) 948-9082,https://col-care.com/location/chicago/,41.9668837,-87.7602462,
Consume,201 E. Main St. Suite A,,Carbondale,IL,USA,62901,(618) 238-2300,https://www.consumecannabis.com/dispensary-menu/illinois/carbondale-recreational-menu,37.7271869,-89.2150324,
Consume,6428 N Milwaukee Avenue,,Chicago,IL,USA,60631,(872) 304-3113,https://www.consumecannabis.com/dispensary-menu/illinois/chicago-recreational-menu,41.9978898,-87.7887646,
Consume,8195 Express Drive,,Marion,IL,USA,62959,(618) 969-8217,https://www.consumecannabis.com/dispensary-menu/illinois/marion-medical-menu,37.7456392,-89.0072895,
Consume,1S130 Summit Ave,,Oakbrook Terrace,IL,USA,60181,(630) 598-4900,https://www.consumecannabis.com/dispensary-menu/illinois/oakbrook-terrace-recreational-menu,41.8581376,-87.9733641,
Curaleaf IL,151 S Pfingsten Rd. Unit V,,Deerfield,IL,USA,60015,(847) 686-2821,https://curaleaf.com/dispensary/illinois/curaleaf-il-deerfield/info,42.1503134,-87.8458434,
Curaleaf IL,8340 South Roberts Road,,Justice,IL,USA,60458,(708) 793-8100,https://curaleaf.com/shop/illinois/curaleaf-il-justice,41.7390232,-87.8194817,
Curaleaf IL,923 W Weed street,,Chicago,IL,USA,60642,(872) 249-0246,https://curaleaf.com/shop/illinois/curaleaf-il-weed-street,41.9096156,-87.6521169,
Curaleaf IL,1413 W North Ave,,Melrose Park,IL,USA,60160,(872) 249-0809,https://curaleaf.com/shop/illinois/curaleaf-il-melrose-park,41.9086758,-87.8509085,
Curaleaf IL,9930 W 190th St. Unit H,,Mokena,IL,USA,60448,(708) 258-1141,https://curaleaf.com/shop/illinois/curaleaf-il-mokena,41.545665,-87.8585817,
Curaleaf IL,2400 W US Route 6,,Morris,IL,USA,60450,(815) 513-0124,https://curaleaf.com/shop/illinois/curaleaf-il-morris,41.3714308,-88.468205,
Curaleaf IL,755 Skokie Blvd.,,Northbrook,IL,USA,60062,(224) 269-4545,https://curaleaf.com/shop/illinois/curaleaf-il-northbrook,42.1390944,-87.7914546,
Curaleaf IL,1000 Skokie Blvd,,Skokie,IL,USA,60077,(224) 707-9072,https://curaleaf.com/shop/illinois/curaleaf-il-skokie,42.0795206,-87.754315,
Curaleaf IL,11 E Ogden Ave,,Westmont,IL,USA,60559,(630) 796-0715,https://curaleaf.com/shop/illinois/curaleaf-il-westmont,41.8094865,-87.974709,
Curaleaf IL,11425 South Harlem,,Worth,IL,USA,60482,(708) 586-7600,https://curaleaf.com/shop/illinois/curaleaf-il-worth,41.683398,-87.7967366,
Dispensary 33,1152 W. Randolph,,Chicago,IL,USA,60607,(312) 767-5663,https://westloopmenu.dispensary33.com/,41.884532,-87.656302,
Dispensary 33,5001 N. Clark St.,,Chicago,IL,USA,60640,(312) 620-3333,https://menu.dispensary33.com/,41.9726913,-87.6677159,
EarthMed,852 South Westgate St.,,Addison,IL,USA,60101,(630) 607-0796,https://www.earthmed.com/location/addison/recreational,41.9107468,-87.9936836,
EarthMed,10441 E Touhy Ave,,Rosemont,IL,USA,60018,(224) 275-9333,https://www.earthmed.com/location/rosemont/recreational,42.0088932,-87.8890948,
Enlightened - Cannabis for People,2015 E. Euclid Ave.,,Mount Prospect,IL,USA,60056,(224) 801-2015,https://enlighteneddispensary.com/mount-prospect/all-products/,42.0873599,-87.8935986,
Enlightened - Cannabis for People,820 E Golf Road,,Schaumburg,IL,USA,60173,(847) 773-0820,https://enlighteneddispensary.com/schaumburg/all-products/,42.0508017,-88.0585797,
GreenGate Chicago,7305 N Rogers,,Chicago,IL,USA,60626,(773) 516-4007,https://www.greengatechicago.com/menu/,42.0138632,-87.6794154,
Greenhouse,2400 W US Route 6,,Morris,IL,USA,60450,,https://www.leafly.com/dispensary-info/greenhouse-morris-7164/menu?q=cann,41.3714308,-88.468205,
GTI Illinois,8153 51st St.W,,Rock Island,IL,USA,61264,,https://www.gtigrows.com/,41.4403312,-90.6376322,
Hatch,"1433 W. Fullerton Ave, Suite C",,Addison,IL,USA,60101,(630) 519-1300,https://gohatch.com/recreational/,41.9186096,-88.0242663,
Hatch,1500 E Lake Cook Road,,Wheeling,IL,USA,60090,(224) 434-2320,https://gohatch.com/wheeling-recreational-menu/,42.1542344,-87.9528935,
Mapleglen Care Center,4777 Stenstrom Road,,Rockford,IL,USA,61109,(779) 368-5154,https://mapleglencc.com/shop/,42.2244342,-89.0235714,
Maribis - Chicago,4570 S. Archer Ave,,Chicago,IL,USA,60632,(773) 940-2216,https://maribisllc.com/order-ahead.html?store=1707#menu,41.810286,-87.711063,
Maribis - Chicago,1137 S. Mannheim Rd.,,Westchester,IL,USA,60154,(708) 223-5607,https://maribisllc.com/order-ahead.html?store=3103#menu,41.8640312,-87.8821496,
Maribis - Springfield,3025 W. Lindbergh Blvd,,Springfield,IL,USA,62704,(217) 280-5461,https://maribisllc.com/order-ahead.html?store=3102#menu,39.7541918,-89.7116536,
Maribis - Springfield,2272 N Grand Ave East,,Springfield,IL,USA,62702,(217) 503-4296,https://maribisllc.com/medical.html?store=1708,39.8162291,-89.6190143,
MedMen IL,1132 Lake Street,,Oak Park,IL,USA,60301,,https://www.medmen.com/chicago-oak-park-menu,41.8887173,-87.8042283,
Midway Chicago Ridge,9820 S Ridgeland Ave,,Chicago Ridge,IL,USA,60415,(872) 250-3890,https://www.midwaydispensary.com/,41.7143559,-87.780138,
Midway Dispensary,5648 S. Archer Ave,,Chicago,IL,USA,60638,(872) 267-7038,https://www.midwaydispensary.com/,41.79759,-87.7520399,
Mission Illinois,1330 Torrence Ave,,Calumet City,IL,USA,60409,(773) 530-0088,https://calumet-city-adult-use.missiondispensaries.com/stores/mission-calumet-city,41.5980924,-87.5594772,
Mission Illinois,8554 S. Commercial Ave.,,Chicago,IL,USA,60617,(773) 530-0088,https://chicago-medical.missiondispensaries.com/stores/mission-south-shore-med,41.7394352,-87.5517533,
Nature's Care,975 Rohlwing Road,,Rolling Meadows,IL,USA,60008,(847) 754-4955,https://naturescarecompany.com/adult-use,42.0994469,-88.0247294,
Nature's Care,810 W. Randolph Street,,Chicago,IL,USA,60607,(872) 250-6520,https://naturescarecompany.com/adult-use-menu-west-loop,41.884674,-87.6479774,
Nature's Treatment of Illinois,735 W Main st,,Galesburg,IL,USA,61401,(309) 315-4684,https://www.leafly.com/dispensary-info/nature-s-treatment-of-illinois---galesburg,40.9481407,-90.382666,
Nature's Treatment of Illinois,973 Tech Drive,,Milan,IL,USA,61265,(309) 283-7642,https://www.leafly.com/dispensary-info/nature-s-treatment-of-illinois,41.4422833,-90.5425856,
New Age Care,820 E Golf Road,,Schaumburg,IL,USA,60173,,,42.0508017,-88.0585797,
NuEra,102 E Green St,,Champaign,IL,USA,61820,,https://nueracannabis.com/champaign-adult-use-menu/,40.1104381,-88.2384162,
NuEra,1308 West North Avenue,,Chicago,IL,USA,60642,(773) 687-8480,https://nueracannabis.com/chicago-med-menu/,41.910823,-87.6608462,
NuEra,504 Riverside Drive,,East Peoria,IL,USA,61611,(309) 839-1330,https://nueracannabis.com/peoria-adult-use-menu/,40.6809635,-89.5820017,
NuEra,436 N Clark St,,Chicago,IL,USA,60654,(312) 481-7380,,41.8903008,-87.6314002,
NuEra,3249 Court St,,Pekin,IL,USA,61554,(309) 201-4086,https://nueracannabis.com/pekin-adult-use-menu/,40.5475728,-89.6029309,
NuEra,105 E. University Avenue,,Urbana,IL,USA,61801,(217) 607-2867,https://nueracannabis.com/urbana-med-menu/,40.1160234,-88.2061634,
Rise Illinois,3104 N Main Street,,Canton,IL,USA,61520,(309) 647-9333,https://risecannabis.com/dispensary-menu/illinois/canton-medical-menu/,40.600118,-90.0344176,
Rise Illinois,1101 Ford Avenue,Suite C,Effingham,IL,USA,62401,(217) 727-7715,https://risecannabis.com/dispensary-menu/illinois/effingham-adult-use-rec-menu/,39.1421322,-88.5546383,
Rise Illinois,2903 Colorado Ave,,Joliet,IL,USA,60431,(815) 733-1167,https://risecannabis.com/dispensary-menu/illinois/joliet--adult-use-rec-menu/,41.5772002,-88.1605086,
Rise Illinois,1627 Rock Creek Blvd,,Joliet,IL,USA,60431,(815) 773-9300,https://risecannabis.com/dispensary-menu/illinois/joliet-rock-creek-medical-menu/,41.4922597,-88.1719952,
Rise Illinois,1325 Armour Boulevard,,Mundelien,IL,USA,60060,,https://risecannabis.com/dispensary-menu/illinois/mundelein-adult-use-rec-menu/,42.2379658,-87.9839678,
Rise Illinois,1700 Quincy Avenue,Unit 103,Naperville,IL,USA,60540,,https://risecannabis.com/dispensary-menu/illinois/naperville-medical-menu/,41.7744514,-88.1908419,
Rise Illinois,9621 N Milwaukee Ave,,Niles,IL,USA,60714,,https://risecannabis.com/dispensary-menu/illinois/niles-adult-use-rec-menu/,42.0553417,-87.8383216,
Rise Illinois,2703 Broadway St,,Quincy,IL,USA,62301,,https://risecannabis.com/dispensary-menu/illinois/quincy-adult-use-rec-menu/,39.9356794,-91.3717868,
Rise Illinois,270 N Randall Road,,Village of Lake in the Hills,IL,USA,60156,,https://risecannabis.com/dispensary-menu/illinois/lake-in-the-hills-recreational-menu/,42.1800842,-88.3362663,
Sunnyside* Illinois,830 N Milwaukee Ave,,Buffalo Grove,IL,USA,60089,,https://www.sunnyside.shop/locations,42.1670544,-87.9225934,
Sunnyside* Illinois,1704 S Neil St.,C,Champaign,IL,USA,61820,,https://www.sunnyside.shop/locations,40.0956578,-88.244726,
Sunnyside* Illinois,369 Lynch Drive,,Danville,IL,USA,61834,,https://www.sunnyside.shop/locations,40.1229938,-87.541633,
Sunnyside* Illinois,7955 W Grand Ave,,Elmwood Park,IL,USA,60707,,https://www.sunnyside.shop/locations,41.9267616,-87.8256927,
Sunnyside* Illinois,3812 N Clark St.,,Chicago,IL,USA,60613,,https://www.sunnyside.shop/locations,41.951393,-87.6601468,
Sunnyside* Illinois,2740 W. 75th St.,,Naperville,IL,USA,60564,,https://www.sunnyside.shop/locations,41.7463878,-88.2014501,
Sunnyside* Illinois,436 N Clark Street,,Chicago,IL,USA,60654,,https://www.sunnyside.shop/locations,41.8903008,-87.6314002,
Sunnyside* Illinois,2696 McMarland Road,,Rockford,IL,USA,61107,,https://www.sunnyside.shop/locations,42.2997197,-88.9790048,
Sunnyside* Illinois,1735 E Golf Road,,Schaumburg,IL,USA,60173,,https://www.sunnyside.shop/locations,42.0503486,-88.0396056,
Sunnyside* Illinois,7000 1st Ranger Drive,,South Beloit,IL,USA,61080,,https://www.sunnyside.shop/locations,42.4897918,-88.9960556,
The Dispensary,1709 Il Route 35 N.,,East Dubuque,IL,USA,61025,,http://www.thedispensaryfulton.com/east-dubuque-adult-use-menu/,42.5057078,-90.6158713,
The Dispensary,1801 16th ave,unit 4,Fulton,IL,USA,61252,,http://www.thedispensaryfulton.com/menu/,41.8623465,-90.1468078,
Thrive Dispensary,87 Richview Dr,,Anna,IL,USA,62906,,https://thriveil.com/anna-rec-menu/?,37.4670832,-89.2273683,
Thrive Dispensary,105 Veterans Dr,,Harrisburg,IL,USA,62946,,https://thriveil.com/medical-menu-harrisburg/?,37.7495738,-88.5308295,
Thrive Dispensary,800 South 45th Street,,Mount Vernon,IL,USA,62864,,https://thriveil.com/mount-vernon-rec-menu/,38.3084839,-88.951,
Thrive Dispensary,1551 E 5th Street,,Metropolis,IL,USA,62960,,https://thriveil.com/metropolis-menu/,37.1543217,-88.7127773,
VeriLife IL,60 West Superior,,Chicago,IL,USA,60654,,https://www.verilife.com/il/menu/verilife-river-north-il,41.8959417,-87.6304765,
VeriLife IL,1816 S. Arlington Heights Rd.,,Arlington Heights,IL,USA,60005,,https://www.verilife.com/il/menu/arlington-heights-medical,42.052865,-87.983468,
VeriLife IL,1804 Maple Ave,,Evanston,IL,USA,60201,,,42.0501654,-87.685026,
VeriLife IL,115 Perry St,,Galena,IL,USA,61036,,https://www.verilife.com/il/menu/verilife-galena-il,42.4160529,-90.4268425,
VeriLife IL,161 S Lincolnway St,Suite 301,North Aurora,IL,USA,60542,,https://www.verilife.com/il/menu/recreational-north-aurora-il,41.800003,-88.3244776,
VeriLife IL,4104 North Columbus Street,,Ottawa,IL,USA,61350,,https://www.verilife.com/il/menu/ottawa-medical,41.379595,-88.8352623,
VeriLife IL,1335 Lakeside Drive,Unit 4,Romeoville,IL,USA,60446,,https://www.verilife.com/il/menu/romeoville-recreational,41.670568,-88.0735099,
VeriLife IL,5540 Park Pl,,Rosemont,IL,USA,60018,,https://www.verilife.com/il/menu/verilife-rosemont-il,41.9786609,-87.866312,
VeriLife IL,150 Barrington Road,,Schaumburg,IL,USA,60194,,https://www.verilife.com/il/menu/verilife-schaumburg-il,42.0275694,-88.146024,
Windy City Cannabis,125 S Western Ave,,Carpentersville,IL,USA,60110,,https://www.windycitycannabis.com/carpentersville-rec-menu,42.1045267,-88.2916843,
Windy City Cannabis,719 W Union Ave,,Litchfield,IL,USA,62056,,https://www.windycitycannabis.com/litchfield-medical-menu,39.1783862,-89.6628611,
Windy City Cannabis,260 Green Bay Road,,Highwood,IL,USA,60040,,https://www.windycitycannabis.com/highwood-rec-menu,42.2018088,-87.8101033,
Windy City Cannabis,1137 West 175th Street,,Homewood,IL,USA,60430,,https://www.windycitycannabis.com/homewood-menu,41.5712942,-87.6447786,
Windy City Cannabis,719 W Union Ave,,Litchfield,IL,USA,62056,,https://www.windycitycannabis.com/litchfield-rec-menu,39.1783862,-89.6628611,
Windy City Cannabis,518 W. Jackson St,,Macomb,IL,USA,61455,,https://www.windycitycannabis.com/macomb-rec-menu,40.4592341,-90.6790466,
Windy City Cannabis,2535 Veterans Drive,,Posen,IL,USA,60469,,https://www.windycitycannabis.com/posen-rec-menu,41.6252995,-87.6832311,
Zen Leaf IL,740 N. Route 59,,Aurora,IL,USA,60504,,https://zenleafdispensaries.com/locations/aurora-recreational-menu/,41.7657414,-88.2063224,
Zen Leaf IL,909 Lincoln Ave,,Charleston,IL,USA,61920,,https://zenleafdispensaries.com/locations/charleston-recreational-menu/,39.4849405,-88.171938,
Zen Leaf IL,1804 Maple Ave.,,Evanston,IL,USA,60201,,https://zenleafdispensaries.com/locations/evanston-medical-menu/,42.0501654,-87.685026,
Zen Leaf IL,1460 Old Skokie Rd,Unit A,Highland Park,IL,USA,60035,,https://zenleafdispensaries.com/locations/highland-park-medical-menu/,42.1789408,-87.8197801,
Zen Leaf IL,783 Butterfield Road,,Lombard,IL,USA,60148,,https://zenleafdispensaries.com/locations/lombard-recreational-menu/,41.8396166,-87.9975082,
Zen Leaf IL,1516 N. Naper Blvd,Ste.100,Naperville,IL,USA,60563,,https://zenleafdispensaries.com/locations/naperville-recreational-menu/,41.7974032,-88.1186517,
Zen Leaf IL,1434 E. Rand Road,,Prospect Heights,IL,USA,60074,,https://zenleafdispensaries.com/locations/prospect-heights-recreational-menu/,42.1023009,-87.966049,
Zen Leaf IL,3714 Illinois Avenue,,St. Charles,IL,USA,60174,,https://zenleafdispensaries.com/locations/st-charles-medical-menu/,41.9179195,-88.2710243,
Zen Leaf IL,1301 S Western Avenue,,Chicago,IL,USA,60608,,,41.8645218,-87.6856493,
Zen Leaf IL,222 S. Halsted St.,,Chicago,IL,USA,60661,,https://zenleafdispensaries.com/locations/west-loop-recreational-menu/,41.8785039,-87.6474252,
Affinity Boston - RMD1586-R,591 Albany St,,Boston,MA,USA,2118,,https://www.affinityne.com/menu-boston/,42.337513,-71.068371,
"Apothca, Inc. - RMD345-C",1386 Massachusetts Avenue,,Arlington,MA,USA,2476,,https://apothca.com/pages/menu-arlington?,42.4244085,-71.1846992,
Ascend Boston Dispensary - MR282077,272 Friend Street,,Boston,MA,USA,2114,,https://letsascend.com/shop/?ifso=MA&loc=110&w-route=home,42.3646296,-71.0615132,
"BWell Holdings, Inc.",220 Commercial Street,,Provincetown,MA,USA,,,https://www.bwell.life/order?,42.04977,-70.1885767,
Cookies Worcester - MRN282318,Cambridge Street 118,,Worcester,MA,USA,1603,,https://cookies.co/stores/worcester,42.2432305,-71.8263179,
"Elevated Roots, LLC - MR283092",44 William C Gould Jr. Way,,Kingston,MA,USA,2364,,https://elevatedrootsma.com/menu/?,41.9721483,-70.706346,
"Garden Wonders, Inc. - MR281970",3 Route 146A,,Millville,MA,USA,1529,,https://www.leafly.com/dispensary-info/garden-wonders,42.0137929,-71.5867643,
"Highminded, LLC d/b/a Farnsworth - MRN282318",126 Main Street,,Great Barrington,MA,USA,1230,,https://www.farnsworthfinecannabis.com/preorder-thc,42.1994697,-73.3603351,
"Mayflower Medicinals, Inc. - RMD425-P",645 Park Avenue,,Worcester,MA,USA,1603,,https://mayflowermedicinals.com/worcester/?,42.2462684,-71.8340625,
"NatureÕs Remedy of Massachusetts, Inc. - MR282118",420 Middlesex Road,,Tyngsboro,MA,USA,1879,,https://www.naturesremedyma.com/menu/tyngsboroughmenu/?,42.6950779,-71.4376942,
"NatureÕs Remedy of Massachusetts, Inc. -MR281553",266 North Main St.,,Millbury,MA,USA,1527,,https://www.naturesremedyma.com/menu/millburymenu/,42.206379,-71.7773189,
